GO_planfase;treinnr;drp;act;plantijd
SD;41348;Zvg;D;2025-02-12 09:10:00
SD;41348;Zvo;D;2025-02-12 09:11:00
SD;41348;Zvbtwa;D;2025-02-12 09:12:00
SD;41348;Brdvno;D;2025-02-12 09:16:00
SD;41348;Zvg;D;2025-02-13 09:49:00
SD;41348;Zvo;D;2025-02-13 09:50:00
SD;41348;Zvbtwa;D;2025-02-13 09:51:00
SD;41348;Brdvno;D;2025-02-13 09:55:00
SD;41348;Zvg;D;2025-02-14 11:31:00
SD;41348;Zvo;D;2025-02-14 11:32:00
SD;41348;Zvbtwa;D;2025-02-14 11:33:00
SD;41348;Brdvno;D;2025-02-14 11:37:00
SD;41348;Zvg;D;2025-02-15 09:19:00
SD;41348;Zvo;D;2025-02-15 09:20:00
SD;41348;Zvbtwa;D;2025-02-15 09:21:00
SD;41348;Brdvno;D;2025-02-15 09:25:00
SD;41348;Zvg;D;2025-02-16 09:21:00
SD;41348;Zvo;D;2025-02-16 09:22:00
SD;41348;Zvbtwa;D;2025-02-16 09:23:00
SD;41348;Brdvno;D;2025-02-16 09:27:00
SD;41348;Zvg;D;2025-03-23 10:39:00
SD;41348;Zvo;D;2025-03-23 10:40:00
SD;41348;Zvbtwa;D;2025-03-23 10:41:00
SD;41348;Brdvno;D;2025-03-23 10:45:00
SD;41348;Zvg;D;2025-03-24 10:09:00
SD;41348;Zvo;D;2025-03-24 10:10:00
SD;41348;Zvbtwa;D;2025-03-24 10:11:00
SD;41348;Brdvno;D;2025-03-24 10:15:00
SD;41348;Zvg;D;2025-03-29 08:49:00
SD;41348;Zvo;D;2025-03-29 08:50:00
SD;41348;Zvbtwa;D;2025-03-29 08:51:00
SD;41348;Brdvno;D;2025-03-29 08:55:00
SD;41350;Va;D;2025-01-13 07:43:00
SD;41350;Ahp;D;2025-01-13 07:44:00
SD;41350;Ah;D;2025-01-13 07:45:00
SD;41350;Va;D;2025-01-20 14:43:00
SD;41350;Ahp;D;2025-01-20 14:44:00
SD;41350;Ah;D;2025-01-20 14:45:00
SD;41350;Va;D;2025-01-27 13:43:00
SD;41350;Ahp;D;2025-01-27 13:44:00
SD;41350;Ah;D;2025-01-27 13:45:00
SD;41350;Va;D;2025-02-03 07:43:00
SD;41350;Ahp;D;2025-02-03 07:44:00
SD;41350;Ah;D;2025-02-03 07:45:00
SD;41350;Zvg;D;2025-02-08 06:09:00
SD;41350;Zvo;D;2025-02-08 06:10:00
SD;41350;Zvbtwa;D;2025-02-08 06:11:00
SD;41350;Brdvno;D;2025-02-08 06:15:00
SD;41350;Zvg;D;2025-02-10 04:19:00
SD;41350;Zvo;D;2025-02-10 04:20:00
SD;41350;Zvbtwa;D;2025-02-10 04:21:00
SD;41350;Brdvno;D;2025-02-10 04:25:00
SD;41350;Va;D;2025-02-17 07:43:00
SD;41350;Ahp;D;2025-02-17 07:44:00
SD;41350;Ah;D;2025-02-17 07:45:00
SD;41350;Va;D;2025-03-03 08:43:00
SD;41350;Ahp;D;2025-03-03 08:44:00
SD;41350;Ah;D;2025-03-03 08:45:00
SD;41350;Va;D;2025-03-10 11:43:00
SD;41350;Ahp;D;2025-03-10 11:44:00
SD;41350;Ah;D;2025-03-10 11:45:00
SD;41350;Va;D;2025-03-17 07:43:00
SD;41350;Ahp;D;2025-03-17 07:44:00
SD;41350;Ah;D;2025-03-17 07:45:00
SD;41350;Va;D;2025-03-24 07:43:00
SD;41350;Ahp;D;2025-03-24 07:44:00
SD;41350;Ah;D;2025-03-24 07:45:00
SD;41350;Zvg;D;2025-03-29 08:59:00
SD;41350;Zvo;D;2025-03-29 09:00:00
SD;41350;Zvbtwa;D;2025-03-29 09:01:00
SD;41350;Brdvno;D;2025-03-29 09:05:00
SD;41350;Va;D;2025-03-31 07:43:00
SD;41350;Ahp;D;2025-03-31 07:44:00
SD;41350;Ah;D;2025-03-31 07:45:00
SD;41350;Va;D;2025-04-07 10:43:00
SD;41350;Ahp;D;2025-04-07 10:44:00
SD;41350;Ah;D;2025-04-07 10:45:00
SD;41350;Va;D;2025-04-12 02:20:00
SD;41350;Ahp;D;2025-04-12 02:21:00
SD;41350;Ah;D;2025-04-12 02:22:00
SD;41350;Va;D;2025-04-18 00:08:00
SD;41350;Ahp;D;2025-04-18 00:09:00
SD;41350;Ah;D;2025-04-18 00:10:00
SD;41350;Va;D;2025-04-28 07:43:00
SD;41350;Ahp;D;2025-04-28 07:44:00
SD;41350;Ah;D;2025-04-28 07:45:00
SD;41351;Brdvno;D;2025-01-21 23:49:00
SD;41351;Zvbtwa;D;2025-01-21 23:53:00
SD;41351;Zvo;D;2025-01-21 23:54:00
SD;41351;Zvg;D;2025-01-21 23:55:00
SD;41351;Brdvno;D;2025-02-08 00:29:00
SD;41351;Zvbtwa;D;2025-02-08 00:34:00
SD;41351;Zvo;D;2025-02-08 00:35:00
SD;41351;Zvg;D;2025-02-08 00:36:00
SD;41351;Ah;D;2025-02-22 01:15:00
SD;41351;Ahp;D;2025-02-22 01:16:00
SD;41351;Va;D;2025-02-22 01:17:00
SD;41351;Ah;D;2025-03-15 00:15:00
SD;41351;Ahp;D;2025-03-15 00:17:00
SD;41351;Va;D;2025-03-15 00:17:00
SD;41357;Ah;D;2025-04-06 17:16:00
SD;41357;Ahp;D;2025-04-06 17:18:00
SD;41357;Va;D;2025-04-06 17:18:00
SD;41359;Brdvno;D;2025-02-08 00:49:00
SD;41359;Zvbtwa;D;2025-02-08 00:53:00
SD;41359;Zvo;D;2025-02-08 00:55:00
SD;41359;Zvg;D;2025-02-08 00:56:00
SD;41359;Brdvno;D;2025-02-09 20:47:00
SD;41359;Zvbtwa;D;2025-02-09 20:52:00
SD;41359;Zvo;D;2025-02-09 20:53:00
SD;41359;Zvg;D;2025-02-09 20:54:00
SD;41359;Brdvno;D;2025-02-11 01:19:00
SD;41359;Zvbtwa;D;2025-02-11 01:24:00
SD;41359;Zvo;D;2025-02-11 01:25:00
SD;41359;Zvg;D;2025-02-11 01:26:00
SD;41359;Brdvno;D;2025-02-12 00:40:00
SD;41359;Zvbtwa;D;2025-02-12 00:44:00
SD;41359;Zvo;D;2025-02-12 00:45:00
SD;41359;Zvg;D;2025-02-12 00:46:00
SD;41359;Brdvno;D;2025-02-13 01:29:00
SD;41359;Zvbtwa;D;2025-02-13 01:34:00
SD;41359;Zvo;D;2025-02-13 01:35:00
SD;41359;Zvg;D;2025-02-13 01:36:00
SD;41359;Brdvno;D;2025-02-14 01:59:00
SD;41359;Zvbtwa;D;2025-02-14 02:04:00
SD;41359;Zvo;D;2025-02-14 02:05:00
SD;41359;Zvg;D;2025-02-14 02:06:00
SD;41359;Brdvno;D;2025-02-15 00:39:00
SD;41359;Zvbtwa;D;2025-02-15 00:43:00
SD;41359;Zvo;D;2025-02-15 00:45:00
SD;41359;Zvg;D;2025-02-15 00:46:00
SD;41359;Ah;D;2025-04-18 01:16:00
SD;41359;Ahp;D;2025-04-18 01:17:00
SD;41359;Va;D;2025-04-18 01:18:00
SD;41365;Brdvno;D;2025-01-25 23:08:00
SD;41365;Zvbtwa;D;2025-01-25 23:13:00
SD;41365;Zvo;D;2025-01-25 23:14:00
SD;41365;Zvg;D;2025-01-25 23:15:00
SD;41365;Brdvno;D;2025-02-01 20:59:00
SD;41365;Zvbtwa;D;2025-02-01 21:04:00
SD;41365;Zvo;D;2025-02-01 21:05:00
SD;41365;Zvg;D;2025-02-01 21:06:00
SD;41365;Ahp;D;2025-03-22 22:54:00
SD;41370;Zvg;D;2025-01-28 04:19:00
SD;41370;Zvo;D;2025-01-28 04:20:00
SD;41370;Zvbtwa;D;2025-01-28 04:21:00
SD;41370;Brdvno;D;2025-01-28 04:25:00
SD;41370;Zvg;D;2025-03-15 03:59:00
SD;41370;Zvo;D;2025-03-15 04:00:00
SD;41370;Zvbtwa;D;2025-03-15 04:01:00
SD;41370;Brdvno;D;2025-03-15 04:05:00
SD;41370;Zvg;D;2025-03-25 04:29:00
SD;41370;Zvo;D;2025-03-25 04:30:00
SD;41370;Zvbtwa;D;2025-03-25 04:31:00
SD;41370;Brdvno;D;2025-03-25 04:35:00
SD;41381;Ah;A;2025-01-18 06:46:00
SD;41381;Ahp;D;2025-01-18 06:54:00
SD;41381;Va;D;2025-01-18 06:55:00
SD;41381;Ah;D;2025-02-25 07:16:00
SD;41381;Ahp;D;2025-02-25 07:17:00
SD;41381;Va;D;2025-02-25 07:18:00
SD;41382;Va;D;2025-01-17 21:07:00
SD;41382;Ahp;D;2025-01-17 21:10:00
SD;41382;Ah;D;2025-01-17 21:13:00
SD;41383;Ah;D;2025-01-18 18:16:00
SD;41383;Ahp;D;2025-01-18 18:17:00
SD;41383;Va;D;2025-01-18 18:18:00
SD;41508;Zvg;D;2025-01-02 00:29:00
SD;41508;Zvo;D;2025-01-02 00:30:00
SD;41508;Zvbtwa;D;2025-01-02 00:31:00
SD;41508;Brdvno;D;2025-01-02 00:35:00
SD;41508;Zvg;D;2025-01-03 00:29:00
SD;41508;Zvo;D;2025-01-03 00:30:00
SD;41508;Zvbtwa;D;2025-01-03 00:31:00
SD;41508;Brdvno;D;2025-01-03 00:35:00
SD;41508;Zvg;D;2025-01-09 11:18:00
SD;41508;Zvo;D;2025-01-09 11:19:00
SD;41508;Zvbtwa;D;2025-01-09 11:20:00
SD;41508;Brdvno;D;2025-01-09 11:24:00
SD;41508;Zvg;D;2025-01-10 01:19:00
SD;41508;Zvo;D;2025-01-10 01:20:00
SD;41508;Zvbtwa;D;2025-01-10 01:21:00
SD;41508;Brdvno;D;2025-01-10 01:25:00
SD;41508;Zvg;D;2025-01-16 01:09:00
SD;41508;Zvo;D;2025-01-16 01:10:00
SD;41508;Zvbtwa;D;2025-01-16 01:11:00
SD;41508;Brdvno;D;2025-01-16 01:15:00
SD;41508;Zvg;D;2025-01-17 00:29:00
SD;41508;Zvo;D;2025-01-17 00:30:00
SD;41508;Zvbtwa;D;2025-01-17 00:31:00
SD;41508;Brdvno;D;2025-01-17 00:35:00
SD;41508;Zvg;D;2025-01-23 01:40:00
SD;41508;Zvo;D;2025-01-23 01:41:00
SD;41508;Zvbtwa;D;2025-01-23 01:42:00
SD;41508;Brdvno;D;2025-01-23 01:46:00
SD;41508;Zvg;D;2025-01-24 01:39:00
SD;41508;Zvo;D;2025-01-24 01:40:00
SD;41508;Zvbtwa;D;2025-01-24 01:41:00
SD;41508;Brdvno;D;2025-01-24 01:45:00
SD;41508;Zvg;D;2025-01-29 23:41:00
SD;41508;Zvo;D;2025-01-29 23:42:00
SD;41508;Zvbtwa;D;2025-01-29 23:43:00
SD;41508;Brdvno;D;2025-01-29 23:47:00
SD;41508;Zvg;D;2025-01-31 00:29:00
SD;41508;Zvo;D;2025-01-31 00:30:00
SD;41508;Zvbtwa;D;2025-01-31 00:31:00
SD;41508;Brdvno;D;2025-01-31 00:35:00
SD;41508;Zvg;D;2025-02-05 22:50:00
SD;41508;Zvo;D;2025-02-05 22:51:00
SD;41508;Zvbtwa;D;2025-02-05 22:52:00
SD;41508;Brdvno;D;2025-02-05 22:56:00
SD;41508;Zvg;D;2025-02-12 21:39:00
SD;41508;Zvo;D;2025-02-12 21:40:00
SD;41508;Zvbtwa;D;2025-02-12 21:41:00
SD;41508;Brdvno;D;2025-02-12 21:45:00
SD;41508;Zvg;D;2025-02-19 22:25:00
SD;41508;Zvo;D;2025-02-19 22:26:00
SD;41508;Zvbtwa;D;2025-02-19 22:27:00
SD;41508;Brdvno;D;2025-02-19 22:31:00
SD;41508;Zvg;D;2025-03-06 00:29:00
SD;41508;Zvo;D;2025-03-06 00:30:00
SD;41508;Zvbtwa;D;2025-03-06 00:31:00
SD;41508;Brdvno;D;2025-03-06 00:35:00
SD;41508;Zvg;D;2025-03-13 00:59:00
SD;41508;Zvo;D;2025-03-13 01:00:00
SD;41508;Zvbtwa;D;2025-03-13 01:01:00
SD;41508;Brdvno;D;2025-03-13 01:05:00
SD;41508;Zvg;D;2025-03-20 00:59:00
SD;41508;Zvo;D;2025-03-20 01:00:00
SD;41508;Zvbtwa;D;2025-03-20 01:01:00
SD;41508;Brdvno;D;2025-03-20 01:05:00
SD;41508;Zvg;D;2025-03-27 00:29:00
SD;41508;Zvo;D;2025-03-27 00:30:00
SD;41508;Zvbtwa;D;2025-03-27 00:31:00
SD;41508;Brdvno;D;2025-03-27 00:35:00
SD;41508;Zvg;D;2025-04-03 00:29:00
SD;41508;Zvo;D;2025-04-03 00:30:00
SD;41508;Zvbtwa;D;2025-04-03 00:31:00
SD;41508;Brdvno;D;2025-04-03 00:35:00
SD;41508;Zvg;D;2025-04-10 02:09:00
SD;41508;Zvo;D;2025-04-10 02:10:00
SD;41508;Zvbtwa;D;2025-04-10 02:11:00
SD;41508;Brdvno;D;2025-04-10 02:15:00
SD;41508;Zvg;D;2025-04-30 23:29:00
SD;41508;Zvo;D;2025-04-30 23:30:00
SD;41508;Zvbtwa;D;2025-04-30 23:31:00
SD;41508;Brdvno;D;2025-04-30 23:35:00
SD;41556;Zvg;D;2025-01-28 03:12:00
SD;41556;Zvo;D;2025-01-28 03:13:00
SD;41556;Zvbtwa;D;2025-01-28 03:15:00
SD;41556;Zv;D;2025-01-28 03:16:00
SD;41556;Dvn;D;2025-01-28 03:19:00
SD;41556;Wtv;D;2025-01-28 03:22:00
SD;41556;IJbww;D;2025-01-28 03:23:00
SD;41556;Va;D;2025-01-28 03:25:00
SD;41556;Ahp;D;2025-01-28 03:25:00
SD;41556;Ah;D;2025-01-28 03:27:00
SD;41556;Zvg;D;2025-03-25 05:37:00
SD;41556;Zvbtwa;D;2025-03-25 05:40:00
SD;41556;Zv;D;2025-03-25 05:42:00
SD;41556;Dvn;D;2025-03-25 05:46:00
SD;41556;Wtv;D;2025-03-25 05:50:00
SD;41556;IJbww;D;2025-03-25 05:52:00
SD;41556;Va;D;2025-03-25 05:54:00
SD;41556;Ahp;D;2025-03-25 05:55:00
SD;41556;Ah;D;2025-03-25 05:56:00
SD;41578;Zvg;D;2025-01-05 12:48:00
SD;41578;Zvo;D;2025-01-05 12:49:00
SD;41578;Zvbtwa;D;2025-01-05 12:50:00
SD;41578;Brdvno;D;2025-01-05 12:55:00
SD;41578;Zvg;D;2025-01-12 12:50:00
SD;41578;Zvo;D;2025-01-12 12:51:00
SD;41578;Zvbtwa;D;2025-01-12 12:52:00
SD;41578;Brdvno;D;2025-01-12 12:56:00
SD;41578;Zvg;D;2025-01-26 13:38:00
SD;41578;Zvo;D;2025-01-26 13:39:00
SD;41578;Zvbtwa;D;2025-01-26 13:40:00
SD;41578;Brdvno;D;2025-01-26 13:45:00
SD;41578;Brdvno;D;2025-02-02 13:45:00
SD;41578;Zvg;D;2025-02-02 14:46:00
SD;41578;Zvo;D;2025-02-02 14:47:00
SD;41578;Zvbtwa;D;2025-02-02 14:48:00
SD;41578;Zvg;D;2025-02-16 13:48:00
SD;41578;Zvo;D;2025-02-16 13:49:00
SD;41578;Zvbtwa;D;2025-02-16 13:50:00
SD;41578;Brdvno;D;2025-02-16 13:54:00
SD;41578;Zvg;D;2025-03-16 13:38:00
SD;41578;Zvo;D;2025-03-16 13:39:00
SD;41578;Zvbtwa;D;2025-03-16 13:40:00
SD;41578;Brdvno;D;2025-03-16 13:45:00
SD;41579;Brdvno;D;2025-01-29 03:38:00
SD;41579;Zvbtwa;D;2025-01-29 03:42:00
SD;41579;Zvo;D;2025-01-29 03:44:00
SD;41579;Zvg;D;2025-01-29 03:45:00
SD;41579;Brdvno;D;2025-02-05 05:36:00
SD;41579;Zvbtwa;D;2025-02-05 05:41:00
SD;41579;Zvo;D;2025-02-05 05:42:00
SD;41579;Zvg;D;2025-02-05 05:43:00
SD;41579;Brdvno;D;2025-02-19 03:38:00
SD;41579;Zvbtwa;D;2025-02-19 03:42:00
SD;41579;Zvo;D;2025-02-19 03:44:00
SD;41579;Zvg;D;2025-02-19 03:45:00
SD;41579;Brdvno;D;2025-03-05 03:38:00
SD;41579;Zvbtwa;D;2025-03-05 03:42:00
SD;41579;Zvo;D;2025-03-05 03:44:00
SD;41579;Zvg;D;2025-03-05 03:45:00
SD;41579;Brdvno;D;2025-03-12 03:38:00
SD;41579;Zvbtwa;D;2025-03-12 03:42:00
SD;41579;Zvo;D;2025-03-12 03:44:00
SD;41579;Zvg;D;2025-03-12 03:45:00
SD;41579;Brdvno;D;2025-03-26 03:38:00
SD;41579;Zvbtwa;D;2025-03-26 03:42:00
SD;41579;Zvo;D;2025-03-26 03:44:00
SD;41579;Zvg;D;2025-03-26 03:45:00
SD;41580;Zvg;D;2025-02-11 14:19:00
SD;41580;Zvo;D;2025-02-11 14:20:00
SD;41580;Zvbtwa;D;2025-02-11 14:22:00
SD;41580;Brdvno;D;2025-02-11 14:26:00
SD;41584;Zvg;D;2025-01-31 03:49:00
SD;41584;Zvo;D;2025-01-31 03:50:00
SD;41584;Zvbtwa;D;2025-01-31 03:51:00
SD;41584;Brdvno;D;2025-01-31 03:55:00
SD;41593;Brdvno;D;2025-02-17 09:59:00
SD;41593;Zvbtwa;D;2025-02-17 10:04:00
SD;41593;Zvo;D;2025-02-17 10:05:00
SD;41593;Zvg;D;2025-02-17 10:06:00
SD;41599;Brdvno;D;2025-04-04 23:07:00
SD;41599;Zvbtwa;D;2025-04-05 01:49:00
SD;41599;Zvo;D;2025-04-05 01:50:00
SD;41599;Zvg;D;2025-04-05 01:52:00
SD;41708;Zvg;D;2025-01-04 08:29:00
SD;41708;Zvo;D;2025-01-04 08:30:00
SD;41708;Zvbtwa;D;2025-01-04 08:31:00
SD;41708;Brdvno;D;2025-01-04 08:35:00
SD;41708;Zvg;D;2025-04-05 08:09:00
SD;41708;Zvo;D;2025-04-05 08:10:00
SD;41708;Zvbtwa;D;2025-04-05 08:11:00
SD;41708;Brdvno;D;2025-04-05 08:15:00
SD;41710;Brdvno;D;2025-04-03 06:19:00
SD;41710;Zvbtwa;D;2025-04-03 06:23:00
SD;41710;Zvo;D;2025-04-03 06:25:00
SD;41710;Zvg;D;2025-04-03 06:26:00
SD;41710;Ah;D;2025-04-10 06:16:00
SD;41710;Ahp;D;2025-04-10 06:17:00
SD;41710;Va;D;2025-04-10 06:18:00
SD;41713;Brdvno;D;2025-02-08 11:10:00
SD;41713;Zvbtwa;D;2025-02-08 11:15:00
SD;41713;Zvo;D;2025-02-08 11:19:00
SD;41713;Zvg;D;2025-02-08 11:20:00
SD;41713;Brdvno;D;2025-02-10 11:09:00
SD;41713;Zvbtwa;D;2025-02-10 11:14:00
SD;41713;Zvo;D;2025-02-10 11:15:00
SD;41713;Zvg;D;2025-02-10 11:16:00
SD;41713;Brdvno;D;2025-02-11 12:59:00
SD;41713;Zvbtwa;D;2025-02-11 13:04:00
SD;41713;Zvo;D;2025-02-11 13:05:00
SD;41713;Zvg;D;2025-02-11 13:06:00
SD;41713;Brdvno;D;2025-02-12 13:19:00
SD;41713;Zvbtwa;D;2025-02-12 13:24:00
SD;41713;Zvo;D;2025-02-12 13:25:00
SD;41713;Zvg;D;2025-02-12 13:26:00
SD;41713;Brdvno;D;2025-02-13 12:58:00
SD;41713;Zvbtwa;D;2025-02-13 13:03:00
SD;41713;Zvo;D;2025-02-13 13:04:00
SD;41713;Zvg;D;2025-02-13 13:05:00
SD;41713;Brdvno;D;2025-02-14 11:59:00
SD;41713;Zvbtwa;D;2025-02-14 12:04:00
SD;41713;Zvo;D;2025-02-14 12:05:00
SD;41713;Zvg;D;2025-02-14 12:06:00
SD;41713;Brdvno;D;2025-02-15 11:29:00
SD;41713;Zvbtwa;D;2025-02-15 11:34:00
SD;41713;Zvo;D;2025-02-15 11:35:00
SD;41713;Zvg;D;2025-02-15 11:36:00
SD;41713;Brdvno;D;2025-03-29 11:15:00
SD;41713;Zvbtwa;D;2025-03-29 11:19:00
SD;41713;Zvo;D;2025-03-29 11:21:00
SD;41713;Zvg;D;2025-03-29 11:22:00
SD;41714;Zvg;D;2025-02-09 22:59:00
SD;41714;Zvo;D;2025-02-09 23:00:00
SD;41714;Zvbtwa;D;2025-02-09 23:01:00
SD;41714;Brdvno;D;2025-02-09 23:05:00
SD;41714;Zvg;D;2025-02-10 23:59:00
SD;41714;Zvo;D;2025-02-11 00:00:00
SD;41714;Zvbtwa;D;2025-02-11 00:01:00
SD;41714;Brdvno;D;2025-02-11 00:05:00
SD;41714;Zvg;D;2025-02-12 03:09:00
SD;41714;Zvo;D;2025-02-12 03:10:00
SD;41714;Zvbtwa;D;2025-02-12 03:11:00
SD;41714;Brdvno;D;2025-02-12 03:15:00
SD;41714;Zvg;D;2025-02-13 01:49:00
SD;41714;Zvo;D;2025-02-13 01:50:00
SD;41714;Zvbtwa;D;2025-02-13 01:52:00
SD;41714;Brdvno;D;2025-02-13 01:56:00
SD;41714;Zvg;D;2025-02-13 22:39:00
SD;41714;Zvo;D;2025-02-13 22:40:00
SD;41714;Zvbtwa;D;2025-02-13 22:41:00
SD;41714;Brdvno;D;2025-02-13 22:45:00
SD;41714;Zvg;D;2025-02-14 22:20:00
SD;41714;Zvo;D;2025-02-14 22:21:00
SD;41714;Zvbtwa;D;2025-02-14 22:22:00
SD;41714;Brdvno;D;2025-02-14 22:26:00
SD;41714;Zvg;D;2025-02-16 23:09:00
SD;41714;Zvo;D;2025-02-16 23:10:00
SD;41714;Zvbtwa;D;2025-02-16 23:11:00
SD;41714;Brdvno;D;2025-02-16 23:15:00
SD;41714;Zvg;D;2025-03-30 20:49:00
SD;41714;Zvo;D;2025-03-30 20:50:00
SD;41714;Zvbtwa;D;2025-03-30 20:51:00
SD;41714;Brdvno;D;2025-03-30 20:55:00
SD;41715;Brdvno;D;2025-02-08 02:00:00
SD;41715;Zvbtwa;D;2025-02-08 02:04:00
SD;41715;Zvo;D;2025-02-08 02:06:00
SD;41715;Zvg;D;2025-02-08 02:06:00
SD;41715;Brdvno;D;2025-03-29 01:30:00
SD;41715;Zvbtwa;D;2025-03-29 01:34:00
SD;41715;Zvo;D;2025-03-29 01:35:00
SD;41715;Zvg;D;2025-03-29 01:36:00
SD;41721;Brdvno;D;2025-02-08 13:08:00
SD;41721;Zvbtwa;D;2025-02-08 13:13:00
SD;41721;Zvg;D;2025-02-08 13:15:00
SD;41721;Brdvno;D;2025-03-29 10:08:00
SD;41721;Zvbtwa;D;2025-03-29 10:13:00
SD;41721;Zvo;D;2025-03-29 10:14:00
SD;41721;Zvg;D;2025-03-29 10:15:00
SD;41727;Brdvno;D;2025-01-05 23:48:00
SD;41727;Zvbtwa;D;2025-01-05 23:53:00
SD;41727;Zvo;D;2025-01-05 23:54:00
SD;41727;Zvg;D;2025-01-05 23:55:00
SD;41733;Ah;D;2025-03-03 00:16:00
SD;41733;Ahp;D;2025-03-03 00:17:00
SD;41733;Va;D;2025-03-03 00:18:00
SD;41733;IJbww;D;2025-03-03 00:19:00
SD;41733;Wtv;D;2025-03-03 00:21:00
SD;41733;Dvn;D;2025-03-03 00:23:00
SD;41733;Zv;D;2025-03-03 00:26:00
SD;41779;Zvg;D;2025-04-04 18:10:00
SD;41779;Zvo;D;2025-04-04 18:11:00
SD;41779;Zvbtwa;D;2025-04-04 18:12:00
SD;41779;Brdvno;D;2025-04-04 18:16:00
SD;41779;Va;D;2025-04-12 00:11:00
SD;41779;Ahp;D;2025-04-12 00:12:00
SD;41779;Ah;D;2025-04-12 00:13:00
SD;41779;Va;D;2025-04-19 04:11:00
SD;41779;Ahp;D;2025-04-19 04:12:00
SD;41779;Ah;D;2025-04-19 04:13:00
SD;41780;Va;D;2025-01-18 13:43:00
SD;41780;Ahp;D;2025-01-18 13:44:00
SD;41780;Ah;D;2025-01-18 13:45:00
SD;41780;Ah;D;2025-04-12 14:16:00
SD;41780;Ahp;D;2025-04-12 14:18:00
SD;41780;Va;D;2025-04-12 14:19:00
SD;41780;Ah;D;2025-04-24 23:16:00
SD;41780;Ahp;D;2025-04-24 23:17:00
SD;41780;Va;D;2025-04-24 23:18:00
SD;41780;Ah;D;2025-04-26 14:52:00
SD;41780;Ahp;D;2025-04-26 14:53:00
SD;41780;Va;D;2025-04-26 14:54:00
SD;41781;Va;D;2025-03-25 18:43:00
SD;41781;Ahp;D;2025-03-25 18:44:00
SD;41781;Ah;D;2025-03-25 18:45:00
SD;41781;Va;D;2025-04-08 13:13:00
SD;41781;Ahp;D;2025-04-08 13:14:00
SD;41781;Ah;D;2025-04-08 13:15:00
SD;41781;Ah;A;2025-04-11 12:11:00
SD;41781;Ah;V;2025-04-11 12:15:00
SD;41781;Ahp;D;2025-04-11 12:17:00
SD;41781;Va;D;2025-04-11 12:18:00
SD;41782;Va;D;2025-02-21 18:12:00
SD;41782;Ahp;D;2025-02-21 18:13:00
SD;41782;Ah;D;2025-02-21 18:14:00
SD;41782;Va;D;2025-03-18 19:39:00
SD;41782;Ahp;D;2025-03-18 19:41:00
SD;41782;Ah;D;2025-03-18 19:43:00
SD;41783;Ah;D;2025-01-03 21:32:00
SD;41783;Ahp;D;2025-01-03 21:34:00
SD;41783;Va;D;2025-01-03 21:34:00
SD;41784;Ah;D;2025-04-03 23:15:00
SD;41784;Ahp;D;2025-04-03 23:16:00
SD;41784;Va;D;2025-04-03 23:17:00
SD;41786;Va;D;2025-02-12 08:43:00
SD;41786;Ahp;D;2025-02-12 08:44:00
SD;41786;Ah;D;2025-02-12 08:45:00
SD;41786;Va;D;2025-04-12 03:01:00
SD;41786;Ahp;D;2025-04-12 03:01:00
SD;41786;Ah;D;2025-04-12 03:02:00
SD;41786;Ah;D;2025-04-18 00:48:00
SD;41786;Ahp;D;2025-04-18 00:49:00
SD;41786;Va;D;2025-04-18 00:50:00
SD;41787;Brdvno;D;2025-03-07 15:04:00
SD;41787;Zvbtwa;D;2025-03-07 15:09:00
SD;41787;Zvg;D;2025-03-07 15:12:00
SD;41787;Va;D;2025-04-12 17:43:00
SD;41787;Ahp;D;2025-04-12 17:44:00
SD;41787;Ah;D;2025-04-12 17:45:00
SD;41788;Ah;D;2025-04-12 01:16:00
SD;41788;Ahp;D;2025-04-12 01:17:00
SD;41788;Va;D;2025-04-12 01:18:00
SD;41788;Ah;D;2025-04-13 22:46:00
SD;41788;Ahp;D;2025-04-13 22:48:00
SD;41788;Va;D;2025-04-13 22:49:00
SD;41789;Ah;A;2025-01-18 19:53:00
SD;41789;Ah;V;2025-01-18 20:16:00
SD;41789;Ahp;D;2025-01-18 20:17:00
SD;41789;Va;D;2025-01-18 20:18:00
SD;41789;Ah;D;2025-02-13 14:16:00
SD;41789;Ahp;D;2025-02-13 14:17:00
SD;41789;Va;D;2025-02-13 14:18:00
SD;41790;Ah;D;2025-03-07 19:16:00
SD;41790;Ahp;D;2025-03-07 19:17:00
SD;41790;Va;D;2025-03-07 19:18:00
SD;41796;Ah;D;2025-04-23 07:16:00
SD;41796;Ahp;D;2025-04-23 07:17:00
SD;41796;Va;D;2025-04-23 07:17:00
SD;41981;Brdvno;D;2025-01-04 19:59:00
SD;41981;Zvbtwa;D;2025-01-04 20:04:00
SD;41981;Zvo;D;2025-01-04 20:05:00
SD;41981;Zvg;D;2025-01-04 20:06:00
SD;42070;Zvg;D;2025-01-04 09:19:00
SD;42070;Zvo;D;2025-01-04 09:20:00
SD;42070;Zvbtwa;D;2025-01-04 09:21:00
SD;42070;Brdvno;D;2025-01-04 09:25:00
SD;42310;Zvg;D;2025-01-04 04:49:00
SD;42310;Zvo;D;2025-01-04 04:50:00
SD;42310;Zvbtwa;D;2025-01-04 04:51:00
SD;42310;Brdvno;D;2025-01-04 04:55:00
SD;42310;Zvg;D;2025-04-05 07:59:00
SD;42310;Zvo;D;2025-04-05 08:00:00
SD;42310;Zvbtwa;D;2025-04-05 08:01:00
SD;42310;Brdvno;D;2025-04-05 08:05:00
